Longitud;Latitud;Name;Nombre_PAF;Departamento;Ciudad
-67.10569444;-17.97211111;BNB;BNB AGENCIA MERCADO BOLIVAR;ORURO;ORURO
-67.11483333;-17.97086111;BNB;BNB AUTOBANCO;ORURO;ORURO
-67.11;-17.96172222;BNB;BNB AV. 6 DE OCTUBRE;ORURO;ORURO
-67.10399167;-17.96258333;BNB;BNB AV. BRASIL;ORURO;ORURO
-67.11058333;-17.95213889;BNB;BNB AV. BUSCH;ORURO;ORURO
-67.09886111;-17.97019444;BNB;BNB AV. DEL EJERCITO;ORURO;ORURO
-67.12652778;-17.98030556;BNB;BNB AV. ESPAÑA;ORURO;ORURO
-67.10986111;-17.96836944;BNB;BNB CALLE PAGADOR;ORURO;ORURO
-65.76516667;-19.57869444;BNB;BNB AV. UNIVERSITARIA;POTOSI;POTOSI
-65.75331944;-19.58773333;BNB;BNB AGENCIA CENTRAL II;POTOSI;POTOSI
-65.75659167;-19.58845278;BNB;BNB EDIF. SEPSA;POTOSI;POTOSI
-64.74112778;-21.52231111;BNB;BNB AGENCIA MYPE MERCADO CAMPESINO;TARIJA;TARIJA
-64.73398333;-21.532025;BNB;BNB CALLE GENERAL TRIGO;TARIJA;TARIJA
-64.71866111;-21.537725;BNB;BNB CINE DE LA TORRE;TARIJA;TARIJA
-64.73342778;-21.53266111;BNB;BNB AGENCIA CENTRAL II;TARIJA;TARIJA
-64.72417778;-21.541925;BNB;BNB EST. SERV. LA TERMINAL;TARIJA;TARIJA
-64.73213889;-21.53498056;BNB;BNB PLAZA SUCRE;TARIJA;TARIJA
-64.72423333;-21.53839167;BNB;BNB AGENCIA SUR;TARIJA;TARIJA
-63.18652222;-17.78684722;BNB;BNB AGENCIA 7 CALLES;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.20217222;-17.77268333;BNB;BNB AGENCIA BUSCH;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18104722;-17.78646667;BNB;BNB AGENCIA CENTRAL I SCZ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18105556;-17.78643333;BNB;BNB AGENCIA CENTRAL II SCZ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16223035;-17.76660574;BNB;BNB AGENCIA MUTUALISTA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17440833;-17.74966389;BNB;BNB AGENCIA NORTE;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17148611;-17.78559444;BNB;BNB AUTOVENTA AUTOCOM;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17191389;-17.75536111;BNB;BNB AV. BENI;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16906111;-17.79906111;BNB;BNB AV. SAN AURELIO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18918611;-17.78100278;BNB;BNB CENTRO COMERCIAL CAÑOTO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17291667;-17.79083333;BNB;BNB CLINICA SANTA MARIA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.184175;-17.82049722;BNB;BNB COMIDA RAPIDA ROSS;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18479722;-17.78599167;BNB;BNB DAHER;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18889722;-17.77235278;BNB;BNB EDIFICIO LA GANGA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16886944;-17.73233611;BNB;BNB EDIFICIO VIVA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18058056;-17.77438333;BNB;BNB EUFORIA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18386944;-17.78293889;BNB;BNB FARMACIA SANTA MARIA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.20865;-17.81069444;BNB;BNB HIPERMAXI OESTE;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.12439444;-17.77110556;BNB;BNB HIPERMAXI PAMPA DE LA ISLA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19593056;-17.80141111;BNB;BNB HIPERMAXI PLAZA GRIGOTA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18424167;-17.81355278;BNB;BNB HIPERMAXI SUR;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16079722;-17.79506389;BNB;BNB HIPERMAXI TRES PASOS AL FRENTE;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.20366111;-17.77296944;BNB;BNB IC NORTE;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19179167;-17.79755278;BNB;BNB LA RAMADA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17346111;-17.77053056;BNB;BNB LAVASECO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.14689444;-17.78024167;BNB;BNB MULTITIENDAS LE MANS;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19499722;-17.76621111;BNB;BNB PERFUMERIA COSMET;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16719722;-17.73005278;BNB;BNB HIPERCENTER;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16348889;-17.78236944;BNB;BNB SURTIDOR CHACO GAS;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.15388333;-17.77593056;BNB;BNB SURTIDOR GUAPAY;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.20429722;-17.78558611;BNB;BNB SURTIDOR PIRAI;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16201111;-17.78920833;BNB;BNB TERMINAL BIMODAL;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.23572778;-17.83566667;BNB;BNB TRANSREDES;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.20086667;-17.76707222;BNB;BNB UTEPSA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.13393889;-17.7946;BNB;BNB VILLA 1RO. DE MAYO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.25585833;-17.34275;BNB;BNB AGENCIA MONTERO;SANTA CRUZ;MONTERO
-63.18229167;-17.80026667;BNB;BNB AV. EL TROMPILLO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.13960278;-17.64761667;BNB;BNB VIRU VIRU;SANTA CRUZ;WARNES
-63.28153611;-17.877075;BNB;BNB C.B.N.;SANTA CRUZ;LA GUARDIA
-64.9037;-14.83428056;BNB;BNB AGENCIA CENTRAL I;BENI;TRINIDAD
-64.90688333;-14.83228611;BNB;BNB CALLE SANTA CRUZ - TRINIDAD;BENI;TRINIDAD
-68.1229125;-16.4835375;BNB;BNB AGENCIA MYPE VILLA FATIMA;LA PAZ;LA PAZ
-63.18275;-17.76908611;BNB;BNB NUR;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.07318889;-16.53065278;BNB;BNB ACHUMANI C.16;LA PAZ;LA PAZ
-66.82339722;-20.46200556;BNB;BNB AGENCIA UYUNI;POTOSI;UYUNI
-66.07591111;-10.99966389;BNB;BNB AGENCIA RIBERALTA;BENI;RIBERALTA
-65.26505278;-19.03988056;BNB;BNB CLUB DE TENIS;CHUQUISACA;SUCRE
-68.15895278;-16.51029722;BNB;BNB VILLA DOLORES;LA PAZ;EL ALTO
-63.18539167;-17.74989167;BNB;BNB HIPERMAXI RADIAL 26;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.14406111;-16.49410556;BNB;BNB HUYUSTUS;LA PAZ;LA PAZ
-68.12235556;-16.51109444;BNB;BNB MULTICINE;LA PAZ;LA PAZ
-65.25797222;-19.04703333;BNB;BNB AGENCIA CENTRAL III;CHUQUISACA;SUCRE
-65.25799722;-19.04706667;BNB;BNB AGENCIA CENTRAL IV;CHUQUISACA;SUCRE
-67.11469444;-17.97066667;BNB;BNB AGENCIA CENTRAL II;ORURO;ORURO
-63.16854167;-17.75065556;BNB;BNB HIPERMAXI BENI;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.14136389;-16.49974722;BNB;BNB AGENCIA MYPE GRAN PODER;LA PAZ;LA PAZ
-64.89561111;-14.83056944;BNB;BNB BOLIVAR;BENI;TRINIDAD
-68.10669722;-16.52313611;BNB;BNB ALTO OBRAJES;LA PAZ;LA PAZ
-68.12394722;-16.50023333;BNB;BNB STADIUM;LA PAZ;LA PAZ
-65.26656944;-19.045525;BNB;BNB ODONTOLOGIA;CHUQUISACA;SUCRE
-63.33051111;-17.89346944;BNB;BNB AGENCIA MYPE LA GUARDIA;SANTA CRUZ;LA GUARDIA
-63.13490556;-17.797875;BNB;BNB HIPERMAXI VILLA 1º DE MAYO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-64.90373889;-14.83428611;BNB;BNB AGENCIA CENTRAL II;BENI;TRINIDAD
-66.17329167;-17.35851667;BNB;BNB CIRCUNVALACION;COCHABAMBA;COCHABAMBA
-66.17270278;-17.37668056;BNB;BNB HIPERMAXI III;COCHABAMBA;COCHABAMBA
-65.75977778;-19.58316667;BNB;BNB ANTOFAGASTA;POTOSI;POTOSI
-68.12958333;-16.50718056;BNB;BNB AGENCIA 20 DE OCTUBRE II;LA PAZ;LA PAZ
-68.08682778;-16.52480556;BNB;BNB IRPAVI;LA PAZ;LA PAZ
-68.20997222;-16.52203889;BNB;BNB PLAZA DEL POLICIA;LA PAZ;EL ALTO
-64.72587778;-21.53408611;BNB;BNB PARQUE BOLIVAR;TARIJA;TARIJA
-66.14700278;-17.37364167;BNB;BNB AGENCIA AMERICA;COCHABAMBA;COCHABAMBA
-68.17196944;-16.52356389;BNB;BNB AGENCIA NUEVA ALIANZA;LA PAZ;EL ALTO
-67.13194444;-17.97891667;BNB;BNB AGENCIA MYPE SUR;ORURO;ORURO
-68.13600278;-16.50176667;BNB;BNB CALLE ALMIRANTE GRAU;LA PAZ;LA PAZ
-65.25913056;-19.04831111;BNB;BNB PLAZA 25 DE MAYO;CHUQUISACA;SUCRE
-66.15909722;-17.39228333;BNB;BNB AYACUCHO II;COCHABAMBA;COCHABAMBA
-66.15319444;-17.40175833;BNB;BNB AGENCIA MYPE SUD II;COCHABAMBA;COCHABAMBA
-66.1788;-17.414;BIS;WILSTERMAN;COCHABAMBA;COCHABAMBA
-63.19505;-17.78995556;BNB;BNB HIPERMAXI PIRAI;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.15500278;-17.38893056;BNB;BNB SAN MARTIN;COCHABAMBA;COCHABAMBA
-68.10214167;-16.52905833;BNB;BNB CALLE 16 OBRAJES;LA PAZ;LA PAZ
-66.15386389;-17.39534722;BNB;BNB CALLE JORDAN;COCHABAMBA;COCHABAMBA
-68.128275;-16.49750833;BNB;BNB CALLE YUNGAS;LA PAZ;LA PAZ
-66.14496111;-17.37699167;BNB;BNB HOME CENTER;COCHABAMBA;COCHABAMBA
-65.25286111;-19.05285;BNB;BNB GUEREO;CHUQUISACA;SUCRE
-68.14028056;-16.49539722;BNB;BNB HOTEL ROSARIO;LA PAZ;LA PAZ
-64.90116667;-14.83900278;BNB;BNB AGENCIA POMPEYA;BENI;TRINIDAD
-63.21176389;-17.78521111;BNB;BNB ROCA Y CORONADO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.21564167;-17.74898611;BNB;BNB URUBÓ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.19433056;-16.49443056;BNB;BNB U.P.E.A.;LA PAZ;EL ALTO
-68.75330556;-11.01877778;BNB;BNB AGENCIA CENTRAL;PANDO;COBIJA
-68.07210556;-16.53439444;BNB;BNB KETAL ACHUMANI;LA PAZ;LA PAZ
-63.14461389;-17.82156389;BNB;BNB AGENCIA MYPE PLAN 3000;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-65.75331944;-19.58773333;BNB;BNB AGENCIA CENTRAL I;POTOSI;POTOSI
-68.12110833;-16.50240278;BNB;BNB BUSCH;LA PAZ;LA PAZ
-68.07792222;-16.54031389;BNB;BNB KETAL 21;LA PAZ;LA PAZ
-65.24829167;-19.04019722;BNB;BNB FANCESA;CHUQUISACA;SUCRE
-66.18088889;-17.37755556;BNB;BNB BEIJING ;COCHABAMBA;COCHABAMBA
-63.19955834;-17.7544176;BNB;BNB VENTURA MALL;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19955499;-17.75441791;BNB;BNB AGENCIA VENTURA MALL;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.07885556;-16.54051944;BNB;BNB AGENCIA SAN MIGUEL II;LA PAZ;LA PAZ
-65.24505;-19.04358889;BNB;BNB AGENCIA BARRIO PETROLERO;CHUQUISACA;SUCRE
-66.16612207;-17.38251886;BNB;BNB CONCORDIA;COCHABAMBA;COCHABAMBA
-63.13183056;-17.83510556;BNB;BNB HIPERMAXI PLAN 3000;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.20693889;-16.49040556;BNB;BNB AGENCIA MYPE RIO SECO;LA PAZ;EL ALTO
-68.06241944;-16.51878056;BNB;BNB HIPERMAXI ACHUMANI;LA PAZ;LA PAZ
-68.134425;-16.49897778;BNB;BNB DISC AGENCIA CENTRAL VII LPZ;LA PAZ;LA PAZ
-66.16356437;-17.36831318;BNB;BNB DISC PLAZUELA CALA CALA;COCHABAMBA;COCHABAMBA
-63.179775;-17.77523889;BNB;BNB DISC AGENCIA AROMA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-65.25797222;-19.04703333;BNB;BNB DISC AGENCIA CENTRAL V;CHUQUISACA;SUCRE
-64.73341389;-21.53264722;BNB;BNB DISC AGENCIA CENTRAL I;TARIJA;TARIJA
-63.22568611;-17.82819167;BNB;BNB CLÍNICA SAN PRUDENCIO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.14813889;-17.41911111;BNB;BNB AGENCIA MYPE SUECIA;COCHABAMBA;COCHABAMBA
-68.06261014;-16.54086622;BNB;BNB COTA COTA;LA PAZ;LA PAZ
-68.11663889;-16.49538889;BNB;BNB VILLA COPACABANA;LA PAZ;LA PAZ
-66.19283333;-17.35083333;BNB;BNB SUPER DE TODO ;COCHABAMBA;COCHABAMBA
-66.27302778;-17.39302778;BNB;BNB TERMINAL QUILLACOLLO ;COCHABAMBA;QUILLACOLLO
-66.14911111;-17.39497222;BNB;BNB FUD-UMSS ;COCHABAMBA;COCHABAMBA
-66.14841667;-17.39288889;BNB;BNB PLAZUELA SUCRE;COCHABAMBA;COCHABAMBA
-66.15166667;-17.378;BNB;BNB PANDO  ;COCHABAMBA;COCHABAMBA
-63.184675;-17.83305278;BNB;BNB LOS OLIVOS ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19985833;-17.80358611;BNB;BNB COOPER;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.13730278;-16.49316667;BNB;BNB AGENCIA PEREZ VELASCO II;LA PAZ;LA PAZ
-68.13535833;-16.50907222;BNB;BNB PLAZA EL CÓNDOR;LA PAZ;LA PAZ
-68.10061111;-16.52970278;BNB;BNB AGENCIA OBRAJES;LA PAZ;LA PAZ
-65.75166667;-19.59233333;BNB;BNB MILLARES;POTOSI;POTOSI
-68.164;-16.5062;BNB;BNB CENTRO COMERCIAL ILLIMANI;LA PAZ;EL ALTO
-68.16056389;-16.507425;BNB;BNB AGENCIA MYPE VILLA DOLORES;LA PAZ;EL ALTO
-68.75986111;-11.02730556;BNB;BNB EL CRISTO;PANDO;COBIJA
-63.16466111;-17.806325;BNB;BNB HAWAI ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-64.74005278;-21.53252222;BNB;BNB PUENTE SAN MARTIN;TARIJA;TARIJA
-63.181;-17.79350833;BNB;BNB AGENCIA SUR I;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18100556;-17.79350556;BNB;BNB AGENCIA SUR II;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-64.90272685;-14.827775;BNB;BNB SUPERMERCADO LA FAMILIA ;BENI;TRINIDAD
-68.13950983;-16.51502279;BNB;BNB TEMBLADERANI;LA PAZ;LA PAZ
-67.1146735;-17.97044824;BNB;BNB DISC AGENCIA CENTRAL III;ORURO;ORURO
-68.12283412;-16.49091322;BNB;BNB HAITI;LA PAZ;LA PAZ
-63.17859915;-17.76001312;BNB;BNB HIPERMAXI NORTE;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17699268;-17.74923436;BNB;BNB CENTRO COMERCIAL LAS BRISAS;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19278698;-17.79761593;BNB;BNB 26  DE FEBRERO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-65.25004182;-19.04514144;BNB;BNB PLAZA TREVERIS;CHUQUISACA;SUCRE
-68.18221015;-16.52600693;BNB;BNB LABORATORIOS VITA;LA PAZ;EL ALTO
-63.12183076;-17.77022175;BNB;BNB AGENCIA MYPE PAMPA DE LA ISLA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.13317845;-17.4211214;BNB;BNB HOSPITAL UNIVALLE;COCHABAMBA;COCHABAMBA
-66.15436608;-17.39919741;BNB;BNB AV. AROMA;COCHABAMBA;COCHABAMBA
-66.15520736;-17.39177857;BNB;BNB AV. HEROÍNAS;COCHABAMBA;COCHABAMBA
-66.12197935;-17.37325243;BNB;BNB PACATA BAJA;COCHABAMBA;COCHABAMBA
-64.74558544;-21.53955653;BNB;BNB SENAC;TARIJA;TARIJA
-63.16410682;-17.76210762;BNB;BNB PEDRO RIBERA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-65.76029032;-19.57328315;BNB;BNB LAS DELICIAS;POTOSI;POTOSI
-68.09133146;-16.54224427;BNB;BNB PLAZA HUMBOLDT;LA PAZ;LA PAZ
-66.18859002;-17.37088833;BNB;BNB AMERICA OESTE;COCHABAMBA;COCHABAMBA
-63.21526228;-17.77677166;BNB;BNB MULTICENTER;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.25550448;-17.33338899;BNB;BNB HIPERMAXI MONTERO;SANTA CRUZ;MONTERO
-63.16216061;-17.76639629;BNB;BNB AGENCIA MUTUALISTA II;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.1007662;-17.38532085;BNB;BNB AV. VILLAZON;COCHABAMBA;COCHABAMBA
-68.12231591;-16.50149181;BNB;BNB DIAZ ROMERO;LA PAZ;LA PAZ
-65.24305729;-19.04479908;BNB;BNB AVENIDA EMILIO MENDIZABAL;CHUQUISACA;SUCRE
-65.25844244;-19.04469767;BNB;BNB AVENIDA HERNANDO SILES;CHUQUISACA;SUCRE
-65.25861921;-19.03529032;BNB;BNB AGENCIA MYPE MERCADO CAMPESINO;CHUQUISACA;SUCRE
-68.13294604;-16.50186653;BNB;BNB EL PRADO I;LA PAZ;LA PAZ
-68.17122319;-16.52872539;BNB;BNB CBN EL ALTO;LA PAZ;EL ALTO
-63.20070653;-17.75697357;BNB;BNB HIPERMAXI EQUIPETROL;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.13427106;-16.49892702;BNB;BNB AGENCIA CENTRAL VIII LPZ;LA PAZ;LA PAZ
-65.25572587;-19.03525962;BNB;BNB MERCADO CAMPESINO II;CHUQUISACA;SUCRE
-68.13447286;-16.49886625;BNB;BNB AGENCIA CENTRAL IX LPZ;LA PAZ;LA PAZ
-66.23882944;-17.39113676;BNB;BNB COLCAPIRHUA;COCHABAMBA;COCHABAMBA
-68.14882624;-16.52765351;BNB;BNB EDIFICIO INMACULADA;LA PAZ;EL ALTO
-68.1508605;-16.51838291;BNB;BNB CALLE NUÑEZ DEL PRADO;LA PAZ;EL ALTO
-68.14473137;-16.49142546;BNB;BNB TELEFERICO ENFE;LA PAZ;LA PAZ
-64.74227155;-21.52554208;BNB;BNB MEGACENTER TJA;TARIJA;TARIJA
-63.17318969;-17.77693442;BNB;BNB AV. URUGUAY;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.07941936;-16.54213942;BNB;BNB CALLE CLAUDIO ALIAGA;LA PAZ;LA PAZ
-65.26325654;-19.03832577;BNB;BNB AV. JAIME MENDOZA;CHUQUISACA;SUCRE
-63.1892073;-17.7822808;BNB;BNB CALLE FLORIDA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16610251;-17.75770286;BNB;BNB CALLE SALVATIERRA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.14106701;-17.6046241;BNB;BNB SATELITE NORTE;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.1648901;-17.41114838;BNB;BNB AV. GUILLERMO KILLMAN - EL AVION;COCHABAMBA;COCHABAMBA
-68.19324095;-16.49190199;BNB;BNB AV. SUCRE - UPEA;LA PAZ;EL ALTO
-68.19062532;-16.53489789;BNB;BNB VILLA ADELA II;LA PAZ;EL ALTO
-65.7566149;-19.58526936;BNB;BNB CALLE ORURO;POTOSI;POTOSI
-68.12787667;-16.50674504;BNB;BNB AV. ARCE II;LA PAZ;LA PAZ
-66.27999286;-17.39767253;BNB;BNB QUILLACOLLO II;COCHABAMBA;COCHABAMBA
-66.17093626;-17.36612467;BNB;BNB AV. SIMON LOPEZ;COCHABAMBA;COCHABAMBA
-67.10979017;-17.96840262;BNB;BNB CALLE PAGADOR II;ORURO;ORURO
-68.05714952;-16.52253915;BNB;BNB LA SUIZA;LA PAZ;LA PAZ
-65.75331607;-19.5877826;BNB;BNB AGENCIA CENTRAL III;POTOSI;POTOSI
-67.10552666;-17.97194565;BNB;BNB AGENCIA MERCADO BOLIVAR II;ORURO;ORURO
-66.19969968;-17.39235743;BNB;BNB AV.  JUAN PABLO II;COCHABAMBA;COCHABAMBA
-68.14440527;-16.49543038;BNB;BNB AGENCIA BUENOS AIRES II;LA PAZ;LA PAZ
-63.18197127;-17.81217852;BNB;BNB AV. SANTOS DUMONT;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.13217893;-16.50297494;BNB;BNB ACADEMIA DE CIENCIAS I - EL PRADO;LA PAZ;LA PAZ
-68.13212529;-16.50299037;BNB;BNB ACADEMIA DE CIENCIAS II - EL PRADO;LA PAZ;LA PAZ
-63.18549219;-17.7770331;BNB;BNB CALLE ESPAÑA - CSBP;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.11921274;-17.74511207;BNB;BNB AV. VIRGEN DE LUJAN;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.1873085;-17.78891608;BNB;BNB AV. CAÑOTO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.25644306;-17.39155009;BNB;BNB CLUB DEL CONSTRUCTOR QUILLACOLLO;COCHABAMBA;QUILLACOLLO
-63.0161163;-17.76006294;BNB;BNB FIDALGA COTOCA;SANTA CRUZ;COTOCA
-65.76643053;-19.57249912;BNB;BNB AGENCIA MURILLO;POTOSI;POTOSI
-63.16367269;-17.72001891;BNB;BNB AV CRISTO REDENTOR - SACI;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-65.25387258;-19.03908438;BNB;BNB AV. GERMAN MENDOZA - EL RELOJ;CHUQUISACA;SUCRE
-68.14945402;-16.52460812;BNB;BNB AGENCIA CENTRAL EL ALTO I;LA PAZ;EL ALTO
-68.14944906;-16.52462811;BNB;BNB AGENCIA CENTRAL EL ALTO II;LA PAZ;EL ALTO
-68.12387109;-16.50919514;BNB;BNB TORRES DEL POETA I;LA PAZ;LA PAZ
-67.10579143;-17.98058533;BNB;BNB MULTICINES PLAZA;ORURO;ORURO
-63.14968585;-17.79911554;BNB;BNB TRES PASOS AL FRENTE 4TO. ANILLO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.1471043;-17.37364777;BNB;BNB AG. AMERICA II;COCHABAMBA;COCHABAMBA
-68.14273187;-16.49343989;BNB;BNB MANCO KAPAC;LA PAZ;LA PAZ
-66.2189172;-17.39855617;BNB;BNB UNIVERSIDAD PRIVADA BOLIVIANA CBBA;COCHABAMBA;COCHABAMBA
-66.16088676;-17.3727227;BNB;BNB CALLE TARIJA;COCHABAMBA;COCHABAMBA
-63.17463009;-17.74941232;BNB;BNB AGENCIA NORTE II;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.13604083;-16.49577625;BNB;BNB HOTEL PRESIDENTE;LA PAZ;LA PAZ
-63.16465764;-17.76053951;BNB;BNB COMERCIAL NORTE;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.11619249;-16.51926832;BNB;BNB TELEFERICO AMARILLO;LA PAZ;LA PAZ
-65.25841562;-19.04467231;BNB;BNB EXPRESS II;CHUQUISACA;SUCRE
-65.26648907;-19.05335328;BNB;BNB CEMENTERIO;CHUQUISACA;SUCRE
-63.25523316;-17.34240232;BNB;BNB PLAZA MONTERO;SANTA CRUZ;MONTERO
-63.19880753;-17.79178189;BNB;BNB PIRAI;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.17486849;-16.49934589;BNB;BNB AGENCIA 16 DE JULIO II;LA PAZ;EL ALTO
-67.09467346;-17.95127651;BNB;BNB NUEVA TERMINAL;ORURO;ORURO
-68.16518285;-16.51675784;BNB;BNB DERECHOS REALES;LA PAZ;EL ALTO
-63.13669995;-17.7917985;BNB;BNB CUMAVI;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16569834;-17.8241219;BNB;BNB MERCADO PRIMAVERA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.15099404;-17.37532232;BNB;BNB HUPERMALL;COCHABAMBA;COCHABAMBA
-68.18489995;-16.58164536;BNB;BNB SENKATA;LA PAZ;EL ALTO
-68.14828244;-16.52727837;BNB;BNB GRAN PLAZA;LA PAZ;EL ALTO
-66.28036234;-17.39381351;BNB;BNB QUILLACOLLO III;COCHABAMBA;QUILLACOLLO
-66.15201884;-17.3827442;BNB;BNB PLAZUELA QUINTANILLA;COCHABAMBA;COCHABAMBA
-66.13643098;-17.372925;BNB;BNB SEGIP;COCHABAMBA;COCHABAMBA
-65.26171667;-19.05099167;BNB;BNB SUPERMERCADOS SAS;CHUQUISACA;SUCRE
-68.118467;-16.4998911;BNB;BNB HOSPITAL OBRERO;LA PAZ;LA PAZ
-68.13633051;-16.49731933;BNB;BNB PRESENCIA;LA PAZ;LA PAZ
-64.9090469;-14.83517711;BNB;BNB 6 DE AGOSTO;BENI;TRINIDAD
-68.11200824;-16.52242866;BNB;BNB UNIVERSIDAD CATOLICA BOLIVIANA;LA PAZ;LA PAZ
-66.15945328;-17.37290766;BNB;BNB UNIVALLE AMERICA;COCHABAMBA;COCHABAMBA
-63.2053092;-17.79261447;BNB;BNB INDANA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-65.24588702;-19.04393451;BNB;BNB AGENCIA PETROLERO II;CHUQUISACA;SUCRE
-63.19346456;-17.77960435;BNB;BNB CONCRETEC;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.15655737;-17.7672625;BNB;BNB HOSPITAL OBRERO SANTA CRUZ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.14943579;-16.52456424;BNB;BNB AGENCIA CENTRAL EL ALTO III;LA PAZ;EL ALTO
-64.72395387;-21.52502546;BNB;BNB CIRCUNVALACION;TARIJA;TARIJA
-68.12958611;-16.50718611;BNB;BNB AGENCIA 20 DE OCTUBRE I;LA PAZ;LA PAZ
-65.25863556;-19.035428;BNB;BNB MYPE II;CHUQUISACA;SUCRE
-65.24352936;-19.06795576;BNB;BNB RUMI RUMI;CHUQUISACA;SUCRE
-68.0963656;-16.56143886;BNB;BNB MI SUPER;LA PAZ;LA PAZ
-68.12323731;-16.50900198;BNB;BNB AGENCIA TORRES DEL POETA II;LA PAZ;LA PAZ
